contig_id	accepted	reason	selected	rescue	score	max_short_breadth	timepoints_supported	length	source_ids	sequence_sha256
LANTERN_C33DBF65A9615E606	false	baseline_cluster_present	true	true	0.5084038893331397	0.8482729999999999	2	2142	megahit_pair	33dbf65a9615e606c393e7e55d2081c52b590c2e083606c931bac6e1a13cdd4d
LANTERN_CDAEDF2D2875B03F0	false	baseline_cluster_present	true	true	0.5195441444282616	0.941149	2	2141	megahit_pair	daedf2d2875b03f0884e00bfe4eda9525276071074c6a03e7475bf80b3584ff4
LANTERN_C9AC6782FDC35604E	false	baseline_cluster_present	true	true	0.5208333044282615	0.951892	2	2141	megahit_pair	9ac6782fdc35604e3bfba96977e6fef1089d7d17e85c548e9c03e027e730602c
LANTERN_C04A1952B156B0CD5	false	baseline_cluster_present	true	false	0.5266062644282615	1.0	2	2141	megahit_pair,megahit_s1	04a1952b156b0cd5dbf9fa1bb10f3b79f86172fbbe97489df26a33a5c43cbf7e
LANTERN_C7916A2E8F85CD1F4	false	baseline_cluster_present	true	false	0.49824570442826155	0.7636620000000001	2	2141	megahit_pair,megahit_s1	7916a2e8f85cd1f425ac6a038ce460dc0accd773996f8c8095e05135f805ecab
LANTERN_C06CA0DD39DA908FE	false	baseline_cluster_present	true	true	0.5169004772516554	0.919159	2	2140	megahit_pair	06ca0dd39da908fe803bd95fc2617ee88a55c1d2c909efeb2af02d3e98403716
LANTERN_C7B30232363B1E6FF	false	baseline_cluster_present	true	false	0.517900847801199	0.927536	2	2139	megahit_pair,megahit_s0,megahit_s1	7b30232363b1e6ffc8fc1faff0574724ee6824eef537d3c2e7f4609de22e1835
LANTERN_C350ACBE3F1655D43	false	baseline_cluster_present	true	false	0.526596527801199	1.0	2	2139	megahit_pair,megahit_s1	350acbe3f1655d43eae8afd1d63371dc59bd34011e18b50f9ed5d3ab2e3bee37
LANTERN_C0FF47752435F6BA1	false	baseline_cluster_present	true	false	0.526596527801199	1.0	2	2139	megahit_pair,megahit_s1	0ff47752435f6ba100f6e4f78f07c56438f9779b9c88d0889060619b7f40afd9
LANTERN_CAE01F03FD228C6C8	false	baseline_cluster_present	true	false	0.5265916560747668	1.0	2	2138	megahit_pair,megahit_s0	ae01f03fd228c6c83367d02ab4d814a4c9fdf725fcf6137e62b1c9d31a4f6198
LANTERN_C6F45B621BBF21433	false	baseline_cluster_present	true	false	0.40131097607476673	0.9976609999999999	1	2138	megahit_pair,megahit_s0	6f45b621bbf2143300258b7a878d51b3bdfa7b02f89bd8ba4cc228c5bb8fdbb9
LANTERN_CCA4BCF55ABB4C5C7	false	baseline_cluster_present	true	false	0.5129414620702297	0.886289	2	2137	megahit_pair,megahit_s1	ca4bcf55abb4c5c701888eede18fb45d5a20078118be5f633c436f8c005f64d9
LANTERN_C31D660C5A46C5B42	false	baseline_cluster_present	true	true	0.5136714220702298	0.892372	2	2137	megahit_pair	31d660c5a46c5b428ff461e5ae26600127676b26e46f3415d565f279b9d34484
LANTERN_C7DCFA070ED3C6026	false	baseline_cluster_present	true	true	0.5098965057854566	0.860955	2	2136	megahit_pair	7dcfa070ed3c602626a7e80caa5c47ff4c03eb9906dea1cc67aef9328a97bde4
LANTERN_CFDCA77E7BBA140DC	false	baseline_cluster_present	true	false	0.5265819057854566	1.0	2	2136	megahit_pair,megahit_s1	fdca77e7bba140dcd940cec49f88efe887e813a81db7c5f7b5605a94ecd331e6
LANTERN_C008FCFAEB7A81ACE	false	baseline_cluster_present	true	false	0.5265819057854566	1.0	2	2136	megahit_pair,megahit_s1	008fcfaeb7a81ace269fc9bccc403d05407e33519d1581493f3d455bcccb529f
LANTERN_C32023EA5DDA9711D	true	eligible	true	false	0.5219751057854567	0.96161	2	2136	megahit_s0	32023ea5dda9711d547574d1d3f8050ce859adab7a32e9f8eba55072746a1572
LANTERN_C59B0DBEDCB67DB5C	false	baseline_cluster_present	true	true	0.5208363863666609	0.9522020000000001	2	2134	megahit_pair	59b0dbedcb67db5cfc442fa546540d27e216d31187dd6bb7858b621a18b2ad8c
LANTERN_C60DA0658DA326B1C	false	baseline_cluster_present	true	false	0.5247727463666609	0.985005	2	2134	megahit_pair,megahit_s1	60da0658da326b1c2b333bd9c415612df5476b935c26a906040524e4cbfff9cf
LANTERN_CE549FF87A407E8C6	false	baseline_cluster_present	true	false	0.5265672632283601	1.0	2	2133	megahit_pair,megahit_s1	e549ff87a407e8c624220c6b7d87c8d4243e81453eafc350be34df93d5ee6c50
LANTERN_CBB9B3EACF6E43094	false	baseline_cluster_present	true	true	0.5142466232283601	0.897328	2	2133	megahit_pair	bb9b3eacf6e43094a775b8e28ee53b34c22b1f73d5832c43d2c858748dede96b
LANTERN_CC863A7C678D22FCE	false	baseline_cluster_present	true	true	0.5147529032283601	0.9015470000000001	2	2133	megahit_pair	c863a7c678d22fce9b1d48c9f7860e2c80020711de97527ce6ba2e3b6370a8b4
LANTERN_C86ECBC5127B0414F	false	baseline_cluster_present	true	true	0.5259484232283601	0.994843	2	2133	megahit_pair	86ecbc5127b0414f08db152cd43696af7a9a75a9e6b17fb02d1961c5419e0843
LANTERN_C51A595B845FD2268	false	baseline_cluster_present	true	false	0.525605497801267	0.9920260000000001	2	2132	megahit_pair,megahit_s1	51a595b845fd2268c121add0313358a99095905eba86aa5adac791334f9e4988
LANTERN_C30BA35A12C295938	false	baseline_cluster_present	true	false	0.525211537801267	0.988743	2	2132	megahit_pair,megahit_s1	30ba35a12c295938a51106917f9696efb47fc6cc823b2fad79e43a685b0c4061
LANTERN_C3DF5EB578C358980	false	baseline_cluster_present	true	true	0.516768697801267	0.918386	2	2132	megahit_pair	3df5eb578c358980f3cd8651174e36058bb1d38d3c1c5ffc1be265e206694336
LANTERN_C6A5DC83F65EF9DAB	true	eligible	true	false	0.5265623778012669	1.0	2	2132	megahit_s0	6a5dc83f65ef9dabbf8aa5f252d632757835d2cfec66736086ce8a94729cb6b5
LANTERN_CB304B24AEF15D227	false	baseline_cluster_present	true	true	0.5152951300832349	0.906147	2	2131	megahit_pair	b304b24aef15d2272c2e3ea66b40060bcd0e2a4b17727451fad582bdaa555150
LANTERN_C5D7CDD00AEE9D218	false	baseline_cluster_present	true	false	0.5265526000721144	1.0	2	2130	megahit_pair,megahit_s0	5d7cdd00aee9d218e608d45cf6283d4ef3965d3fa70cef6162f7185b8e39972c
LANTERN_CE8EB937522FA1ED0	false	baseline_cluster_present	true	false	0.5265526000721144	1.0	2	2130	megahit_pair,megahit_s0	e8eb937522fa1ed0dcce7a2d3f076a7b96d4283810b77451908559598b40a767
LANTERN_CAF5072EAEA13654F	false	baseline_cluster_present	true	true	0.5218695077657526	0.9610150000000001	2	2129	megahit_pair	af5072eaea13654f5728621305c643391414039e98974bde5ee87b4e8788faeb
LANTERN_C40CE1F60E639886A	false	baseline_cluster_present	true	true	0.5231094677657525	0.971348	2	2129	megahit_pair	40ce1f60e639886a0b2619e26245919e85888460f0cdfd4c03f2e3eefd141ee2
LANTERN_CE3E35115211D7262	false	baseline_cluster_present	true	false	0.40154770776575255	1.0	1	2129	megahit_pair,megahit_s1	e3e35115211d72623079e04a4e87451180837c31e52af17318fd75c498331171
LANTERN_CCBA585E814724C06	false	baseline_cluster_present	true	false	0.5265477077657525	1.0	2	2129	megahit_pair,megahit_s1	cba585e814724c062b2dae61905a99427df223e2d5d156a9dd61ab75fa2cb402
LANTERN_C4DFA20BD7D3CD6C4	false	baseline_cluster_present	true	true	0.5130766277657526	0.887741	2	2129	megahit_pair	4dfa20bd7d3cd6c4ae35ff874d36a85febd41b22617a86638cefd0447900d4b7
LANTERN_CCAB614D262673629	false	baseline_cluster_present	true	false	0.5198403077657525	0.944105	2	2129	megahit_pair,megahit_s1	cab614d262673629dab3d49ec8a6a237dcb8f7b7a987eb85e2e3d5ca0c59643a
LANTERN_CCF200F7AAC53A64F	false	baseline_cluster_present	true	false	0.526542813161994	1.0	2	2128	megahit_pair,megahit_s0,megahit_s1	cf200f7aac53a64fc6ecce490ce1be6ce4d32ea80ad1e9c5d3c77532cab9a9b7
LANTERN_CF53372AD10E5EB78	true	eligible	true	false	0.513290973161994	0.889568	2	2128	megahit_s1	f53372ad10e5eb781802d32df7a373517b599d4df216e90620c0b80fe2d76ea2
LANTERN_CD0257A48E7FE6E51	false	baseline_cluster_present	true	false	0.5154800362586799	0.907851	2	2127	megahit_pair,megahit_s1	d0257a48e7fe6e51a26b682784e1d09b9a85582213d35631feba78ae80cf5cca
LANTERN_C3D3076D480EDF76B	false	baseline_cluster_present	true	true	0.5196549562586799	0.942642	2	2127	megahit_pair	3d3076d480edf76b9e250a9bf6f9e8493dd79c0f09c5535e54871df7ea010eb5
LANTERN_C14B17B88E0A6305E	false	baseline_cluster_present	true	false	0.5182921370536484	0.931326	2	2126	megahit_pair,megahit_s0	14b17b88e0a6305e9c9b2a4524ec14ecde315de1379a7f44b390aa2b5e1fac1c
LANTERN_C3B37B40BDAFA1DE5	false	baseline_cluster_present	true	true	0.5259633955447349	0.9952939999999999	2	2125	megahit_pair	3b37b40bdafa1de554daa14f0188691ccba1ca646a0f56fe19725ccaad0a7e4f
LANTERN_CF074B0C933EFD7B1	false	baseline_cluster_present	true	false	0.5233594117297717	0.973635	2	2124	megahit_pair,megahit_s1	f074b0c933efd7b11d63b478b2ccd2bbb64381d17ae7909a2cf7912e182651f0
LANTERN_C612595F64ED79B7D	false	baseline_cluster_present	true	false	0.5265232117297717	1.0	2	2124	megahit_pair,megahit_s1	612595f64ed79b7d5c700ba0bb8bcd86710c7152e83855bc8a0c054797264160
LANTERN_CEA3FE1553ECAE582	false	baseline_cluster_present	true	false	0.5243762917297716	0.9821089999999999	2	2124	megahit_pair,megahit_s0	ea3fe1553ecae5827ed8605776e1ea74b9fa478677ceb839389b95655157fe7e
LANTERN_CBEBB4C46A6A4D421	false	baseline_cluster_present	true	true	0.5262972517297717	0.998117	2	2124	megahit_pair	bebb4c46a6a4d421a8d8127e55e8a3dcd9966ad4095cc7d1cc3e02a18e5b33d5
LANTERN_C34C9ECF6A16925A4	false	baseline_cluster_present	true	false	0.5262357056065875	0.997645	2	2123	megahit_pair,megahit_s1	34c9ecf6a16925a474dbbf3d755b7a60bdfd32a8f4c854a49c59cc629d0724ae
LANTERN_C0DEE4F9BDEFB972C	false	baseline_cluster_present	true	false	0.40151830560658747	1.0	1	2123	megahit_pair,megahit_s0	0dee4f9bdefb972c665322efb05e63d9b4db851b877985778bf264bdbf106118
LANTERN_C3694017851862EDA	false	baseline_cluster_present	true	false	0.5265133971730085	1.0	2	2122	megahit_pair,megahit_s0	3694017851862edacd19f842c5ae5334c1f48daeb2b04099e174bbd29f707575
LANTERN_C27B572C1AB51F97E	false	baseline_cluster_present	true	false	0.5135633571730085	0.892083	2	2122	megahit_pair,megahit_s1	27b572c1ab51f97e49ebe24c15314010513a65184ee5b33b4ff641d32ca31bb0
LANTERN_C4C5CD55D2C6D4F19	false	baseline_cluster_present	true	false	0.40150848642685766	1.0	1	2121	megahit_pair,megahit_s0	4c5cd55d2c6d4f19ecf90274761b57d4e59112ba5065f46b0eafc7ec0cb52701
LANTERN_CD915E302ADB77D2A	false	baseline_cluster_present	true	false	0.5025764064268576	0.800566	2	2121	megahit_pair,megahit_s0	d915e302adb77d2a98190c88a25248e69e1f00876004a5e9ff87948298ad2472
LANTERN_C617501275A17F1C0	false	baseline_cluster_present	true	false	0.5094658533659547	0.8580190000000001	2	2120	megahit_pair,megahit_s0	617501275a17f1c0e055c834baeb4e024f6474c1341ede89316312972c43d836
LANTERN_C55D580CD55D0D84A	false	baseline_cluster_present	true	true	0.5127940579881168	0.885795	2	2119	megahit_pair	55d580cd55d0d84aa59318b341483b7dbc187614c66de33df0cc10b980172614
LANTERN_C8C675736B2891A22	false	baseline_cluster_present	true	false	0.5220248179881168	0.962718	2	2119	megahit_pair,megahit_s1	8c675736b2891a22ab1f51814e350b7e46e114f79a205af62724d2e54cb1c28b
LANTERN_C41F4A27ADA6B98EA	false	not_selected_kind	false	false	0.39498613798811677	0.945729	1	2119	megahit_pair	41f4a27ada6b98eadc7ebb6b21a2d40d2034515f6a1a72b127be6b25b7c4ea96
LANTERN_C04A58A89CB16D2AB	false	baseline_cluster_present	true	false	0.5169753402911572	0.9206799999999999	2	2118	megahit_pair,megahit_s1	04a58a89cb16d2ab236595a744420129d0ea161e1421fc299295a74611989eac
LANTERN_C8A96B10CAB5BECFB	false	baseline_cluster_present	true	true	0.5186750202911572	0.9348439999999999	2	2118	megahit_pair	8a96b10cab5becfb4e71df7b903771b427276d5c920119345a46f38ff1987200
LANTERN_CB179AAD34565D054	false	baseline_cluster_present	true	true	0.49992154029115726	0.778565	2	2118	megahit_pair	b179aad34565d0548b5f6345253b409146f16bf2eb51b300d8945051657410ee
LANTERN_CD320BA6A66E705E7	false	baseline_cluster_present	true	true	0.5203180602911572	0.948536	2	2118	megahit_pair	d320ba6a66e705e7b78829a30f59bc76a076fd7c7e9f1d4cb5f1306e87f63936
LANTERN_C6F28169D550D8A58	false	baseline_cluster_present	true	false	0.5264937402911573	1.0	2	2118	megahit_pair,megahit_s0	6f28169d550d8a58a22613de2d8b9f477f2b9d672f06bfa1e4f117392284a984
LANTERN_C3F552839D03F5D57	true	eligible	true	false	0.5220745002911573	0.9631730000000001	2	2118	megahit_s1	3f552839d03f5d57e556d4464a8490781909741306afa7106f97006cef45afdf
LANTERN_C87C2AE5FBE1D898D	false	baseline_cluster_present	true	true	0.5226909402728868	0.968351	2	2117	megahit_pair	87c2ae5fbe1d898d432d942b2f0f78908b8760216470eaa9b3a26cb2c1dfcf2d
LANTERN_C30906D87180CC7F5	false	baseline_cluster_present	true	false	0.5158888602728868	0.911667	2	2117	megahit_pair,megahit_s1	30906d87180cc7f52921ce986eaedbfc185630590c986b8c7f982ebe30128044
LANTERN_C18A8E508067F54D0	false	baseline_cluster_present	true	false	0.5252984202728868	0.99008	2	2117	megahit_pair,megahit_s1	18a8e508067f54d021409b112ec445352ba59232f9c5cc355d34bf93939fc016
LANTERN_CA27D0F5ABD28ED20	false	baseline_cluster_present	true	true	0.518827897931113	0.9362	2	2116	megahit_pair	a27d0f5abd28ed201539929fb3d70649e661baf83cc8cca8134100710c74a00f
LANTERN_C3CB7543F2DF2184E	false	baseline_cluster_present	true	true	0.521663497931113	0.9598300000000001	2	2116	megahit_pair	3cb7543f2df2184e902a375fe9d5c68148577db6225f8d433607cb116ff6e888
LANTERN_CFAE15510808D07C9	true	eligible	true	false	0.520812817931113	0.9527410000000001	2	2116	megahit_s0	fae15510808d07c985e40cc057b359ef3d776dd501978f0f6faf1b168e78d426
LANTERN_C73148B67682252F4	false	baseline_cluster_present	true	false	0.5246066132636401	0.984397	2	2115	megahit_pair,megahit_s0,megahit_s1	73148b67682252f4ea62f460f28357b644b39b164b6f9ffa066a81eef06a1b1e
LANTERN_C65C84D7840B56B83	false	baseline_cluster_present	true	false	0.5254576532636401	0.991489	2	2115	megahit_pair,megahit_s0	65c84d7840b56b831a3cee896cbefe58a572b85087ac4dd0a390d31e9a5c6c06
LANTERN_C2C04ED08F1EF848D	false	baseline_cluster_present	true	false	0.5263088132636401	0.998582	2	2115	megahit_pair,megahit_s1	2c04ed08f1ef848da5c7699ca7f364f73bd13dcf3b556973ef53b311b306e39d
LANTERN_C436887D62D40C121	false	baseline_cluster_present	true	true	0.5236420532636401	0.9763590000000001	2	2115	megahit_pair	436887d62d40c121fc2f2f014fe5dfef1b9a184e98251e56c566d8eb290b0d2b
LANTERN_C09CC327B0277C3A8	false	baseline_cluster_present	true	true	0.5191598132636401	0.939007	2	2115	megahit_pair	09cc327b0277c3a8e298066a89a974383c736822f50d4bd5150061fa7b4e7401
LANTERN_CE03A92A89F09AFDD	false	baseline_cluster_present	true	false	0.5238690932636402	0.9782510000000001	2	2115	megahit_pair,megahit_s1	e03a92a89f09afdd237fe9abb2aa3897c8cfb3e56074d3ee942b15621187bc3f
LANTERN_CB5C8CA5EEC04A007	false	baseline_cluster_present	true	true	0.5129753732636402	0.88747	2	2115	megahit_pair	b5c8ca5eec04a007244f5c4f2bd7ed437adfce88a3e800ed82dddd8f22774462
LANTERN_C1BC1563F5D21AFCD	false	baseline_cluster_present	true	false	0.5205782132636401	0.950827	2	2115	megahit_pair,megahit_s1	1bc1563f5d21afcde516bf7dd23d9ec8e6874df6a9fee8bebfe365c993446c8b
LANTERN_CA4087CAF468B0144	true	eligible	true	false	0.38922361326364013	0.897872	1	2115	megahit_s1	a4087caf468b0144838ffb2dfaff0b0583734a6c6f52ca5a12f77a46ae418cad
LANTERN_C2DF5CE7DF3DE5025	false	baseline_cluster_present	true	false	0.5169376462682695	0.92053	2	2114	megahit_pair,megahit_s1	2df5ce7df3de5025a3c505b78c974d1b5cb442b0a87224d7298d5961b8af911d
LANTERN_C12AFDE66E6E479B5	false	baseline_cluster_present	true	false	0.5168808862682696	0.920057	2	2114	megahit_pair,megahit_s1	12afde66e6e479b57b7a60b34d62cd04491f9e8195ae0bb0809bc6fb645c7ecf
LANTERN_C2C7AE070B54B3043	false	baseline_cluster_present	true	true	0.5246518369427994	0.9848560000000001	2	2113	megahit_pair	2c7ae070b54b3043f2d84c52579541cb6fa8b1d4c53615ffc0a726ef728eff68
LANTERN_CEF4B46D9EA8A1ABD	false	baseline_cluster_present	true	false	0.3970253712927374	0.963051	1	2111	megahit_pair,megahit_s1	ef4b46d9ea8a1abd234463e4d97ef5c7cce34a49d5a9c59b1b236967c18ed68b
LANTERN_CA5FAEA5A998BD88C	false	baseline_cluster_present	true	false	0.5209376749637262	0.954028	2	2110	megahit_pair,megahit_s1	a5faea5a998bd88c2f3eb46a33fc44fdfd763bb68d784b08b68c0120d0f2e7b9
LANTERN_C6D16FEAAF87AEC74	false	baseline_cluster_present	true	true	0.5250325549637263	0.988152	2	2110	megahit_pair	6d16feaaf87aec7444d86d6f424ca05920c52936290a402480a8485cf8d1bc7b
LANTERN_C1AEEF78337E3BC93	false	baseline_cluster_present	true	true	0.5106314562957767	0.868184	2	2109	megahit_pair	1aeef78337e3bc9309625687a00d7ec33177c71fa6333b374a85484f238613f2
LANTERN_CBADA7A8EAAE6F14B	false	baseline_cluster_present	true	false	0.5264493762957767	1.0	2	2109	megahit_pair,megahit_s1	bada7a8eaae6f14bdbc663a85d465b12ea6ba16a4f56a5efb81847d6cbd61c32
LANTERN_CBBAF839E624052B8	false	baseline_cluster_present	true	true	0.5227509762957767	0.96918	2	2109	megahit_pair	bbaf839e624052b820371131c28533d19490f0a2ba866f86808e57d42375744b
LANTERN_CBF823C07540622FD	false	baseline_cluster_present	true	false	0.5229784962957768	0.971076	2	2109	megahit_pair,megahit_s1	bf823c07540622fd681c6143e184636b78cca78b27ece02ce5848233ada7a67b
LANTERN_C45DC74D7F15FA38B	false	baseline_cluster_present	true	false	0.5264444352866714	1.0	2	2108	megahit_pair,megahit_s1	45dc74d7f15fa38be1c11e0aa3fe2440de6ac66ae1d926dfd8e57a81370bf80b
LANTERN_CFE96271C64595F9E	false	baseline_cluster_present	true	false	0.5237120352866714	0.97723	2	2108	megahit_pair,megahit_s1	fe96271c64595f9e1116ca9d744de85f96597a3b7eade96db3dfa34a1649d7c4
LANTERN_C0993B61B51286E6E	false	baseline_cluster_present	true	false	0.5168714119341897	0.920266	2	2107	megahit_pair,megahit_s1	0993b61b51286e6eab47bd011dcda9cbdab24ee5897e299bb46835f9c9696a1e
LANTERN_C1B1E14DF84969237	false	baseline_cluster_present	true	true	0.5140806919341897	0.89701	2	2107	megahit_pair	1b1e14df849692372d4238fd87b001349d3f5af91c6448901d72a8b9889fbb2a
LANTERN_C4247C566BBF6CFD0	false	baseline_cluster_present	true	true	0.47891322623610766	0.603989	2	2106	megahit_pair	4247c566bbf6cfd01220b29a268de579cba00bfaa6f44623c8f9ae72d99f6b31
LANTERN_C8059F98A73D545FF	false	baseline_cluster_present	true	true	0.5207288781901982	0.952494	2	2105	megahit_pair	8059f98a73d545ff018d5846efc881856d3252747ce9c33d12dc5a23ea5c60f3
LANTERN_CB3AFA0E6D3EFB8E4	false	baseline_cluster_present	true	true	0.5101255581901982	0.864133	2	2105	megahit_pair	b3afa0e6d3efb8e4f9018df3b7886fc14ed2d7158a8b54d70fd84f81dcc10d7c
LANTERN_C6E6721BBBDBE1673	false	baseline_cluster_present	true	true	0.5158832781901983	0.912114	2	2105	megahit_pair	6e6721bbbdbe16732eeb1b712e0c1b68dfd8252044f12eba9655bc1d915f9d1a
LANTERN_C2A89B551064CEEB2	false	baseline_cluster_present	true	false	0.5122801277942314	0.882129	2	2104	megahit_pair,megahit_s0	2a89b551064ceeb291dfe876d3fed74950a8dc07178deb586ed02f86040dbcd4
LANTERN_CAB28100312775C07	false	baseline_cluster_present	true	false	0.5230026077942314	0.9714830000000001	2	2104	megahit_pair,megahit_s1	ab28100312775c07e2bdfc172b5ddfc11305a2c57584f79538cfc628ebd129cb
LANTERN_C21F129782B399877	false	baseline_cluster_present	true	false	0.5264246477942314	1.0	2	2104	megahit_pair,megahit_s1	21f129782b3998778134e9137c4a3e359925c468113c1df265ea03612b2c99f9
LANTERN_C03C7F9EABA0E6C0D	true	eligible	true	false	0.5264246477942314	1.0	2	2104	megahit_s0	03c7f9eaba0e6c0d8e51ea43fbd92f63682bc2f69399aee90520d335c0e87cb0
LANTERN_C99796C48CF112C59	false	baseline_cluster_present	true	true	0.5196864950459736	0.94389	2	2103	megahit_pair	99796c48cf112c5951087e3f5ada8d8d438c26ea70ce709d66bc9b1299cb1284
LANTERN_CAA1893E48A8BBF95	false	baseline_cluster_present	true	true	0.5256778550459735	0.993818	2	2103	megahit_pair	aa1893e48a8bbf95e0e88c71da8f03edacbf48902ab04c5eda93f3839ff85db3
LANTERN_CFC98ECDCF0D27F92	false	baseline_cluster_present	true	true	0.5119260950459736	0.87922	2	2103	megahit_pair	fc98ecdcf0d27f92bf3ae42cbf3598a8cfacbc4a10c199cf5eaecec695ec39dd
LANTERN_C6D166B922FA25CF4	true	eligible	true	false	0.38686909504597355	0.878745	1	2103	megahit_s0	6d166b922fa25cf4f84579740ae04df4360e03e6bd19e22754f5e9c25290d99d
LANTERN_C2C98A8D4D95489CE	false	baseline_cluster_present	true	false	0.5240741399431884	0.9804949999999999	2	2102	megahit_pair,megahit_s0	2c98a8d4d95489cef01cdb59b8507e746e0069be8339eea6e42bd72f54c9eb17
LANTERN_CBBF0BB124D897417	false	baseline_cluster_present	true	false	0.5053490999431884	0.824453	2	2102	megahit_pair,megahit_s1	bbf0bb124d897417ff9947e1e3665c117a9264a25ea1e356c4ecb8514481e5b5
LANTERN_CD24AD66AC074CF7A	false	baseline_cluster_present	true	true	0.5243535824836361	0.982865	2	2101	megahit_pair	d24ad66ac074cf7a282595a028d4dde860a3fd66598e096edb55121930df7f71
LANTERN_C38554F46262D1DA5	false	baseline_cluster_present	true	true	0.508532542483636	0.851023	2	2101	megahit_pair	38554f46262d1da541c61761d4420dd6e53dafac1af4d32091e990a42b4262f5
LANTERN_C4D7FC4F1FA94F19E	false	baseline_cluster_present	true	true	0.526352662483636	0.999524	2	2101	megahit_pair	4d7fc4f1fa94f19e1c3e3fba3e1abbf8c1840b05d2b03718f05bddfba9825663
LANTERN_C8740CFCE26076B51	false	baseline_cluster_present	true	false	0.526409782483636	1.0	2	2101	megahit_pair,megahit_s1	8740cfce26076b514539c809db31f3f22bc58cdaae941fbd63501a0c346c9ca3
LANTERN_C9E92D0EAB0F2E76D	false	baseline_cluster_present	true	false	0.5222265004852548	0.965222	2	2099	megahit_pair,megahit_s1	9e92d0eab0f2e76dbc32c4466166cc57b6b2169b754bb1599d3a810965f6a2b9
LANTERN_C1EA4668E99F4CB36	false	baseline_cluster_present	true	true	0.5263427404852548	0.999524	2	2099	megahit_pair	1ea4668e99f4cb36435715514f348e8646079694b5b2293eb0d1bcbb173a6ab1
LANTERN_CB46C6EB675625174	false	baseline_cluster_present	true	false	0.5257138204852547	0.9942829999999999	2	2099	megahit_pair,megahit_s0,megahit_s1	b46c6eb6756251741d4ff08df998a5bd0716ef083c8305ca1ee090dc3d18ae25
LANTERN_C335CD8EA9A12009E	false	baseline_cluster_present	true	true	0.5209686604852548	0.95474	2	2099	megahit_pair	335cd8ea9a12009e72115f2792412c00ebf2f43fc2aba487fc8721ad3a8c62c5
LANTERN_C851A252E649F81AC	false	baseline_cluster_present	true	false	0.40139489594193045	1.0	1	2098	megahit_pair,megahit_s0	851a252e649f81ac7b9497d51f0f6a6eaa0121384844333876b396a4fbf0fbee
LANTERN_C17C27D367680384C	false	baseline_cluster_present	true	false	0.5181584559419304	0.931363	2	2098	megahit_pair,megahit_s1	17c27d367680384cb5050f83960bf804da699a074de89631defde851f2d529b1
LANTERN_CFD000C83F1E9F8FD	false	baseline_cluster_present	true	false	0.5194167759419305	0.9418489999999999	2	2098	megahit_pair,megahit_s0	fd000c83f1e9f8fd5e9aa32fe66281ef6bfe974b564ad6fcf8258c3bbd52666f
LANTERN_CCE28CD01956710E5	false	baseline_cluster_present	true	false	0.522212489032848	0.9651879999999999	2	2097	megahit_pair,megahit_s1	ce28cd01956710e5afeeb0d42c1056a62b2df73aa315b02ac8b584a8528e69f6
LANTERN_C7649340E0179134A	false	baseline_cluster_present	true	true	0.5260413997557515	0.997137	2	2096	megahit_pair	7649340e0179134a8931628c1e87a15dcaeec4ca24eb1615d7d03a58e8b9c506
LANTERN_C128135F0F0C8A1AF	true	eligible	true	false	0.39457195975575154	0.9432250000000001	1	2096	megahit_s0	128135f0f0c8a1af06955155b0c3b29b2d1c356f78c52dad8429a621a8ac8f75
LANTERN_C325A2F803DEFA8A8	false	baseline_cluster_present	true	false	0.5259790681083821	0.996659	2	2095	megahit_pair,megahit_s0,megahit_s1	325a2f803defa8a85daa1fdbe92bae21a286fc4e26c18cf0742026617e04b4ae
LANTERN_CF8B3005094C8A87B	false	baseline_cluster_present	true	true	0.5263227481083821	0.9995229999999999	2	2095	megahit_pair	f8b3005094c8a87b3826d537b780c4275f02e05d34a48790ba0f7a42c202f2be
LANTERN_C2EABE413141B6FDB	false	baseline_cluster_present	true	false	0.5242546140884774	0.98233	2	2094	megahit_pair,megahit_s1	2eabe413141b6fdbff678910fe46e861da9eaa50028450dea23a4462d1cedfdb
LANTERN_C620196CA0C143B9D	false	baseline_cluster_present	true	false	0.5119910940884774	0.8801340000000001	2	2094	megahit_pair,megahit_s1	620196ca0c143b9d02925f48f6f3f889c90af9f1add5f7d1b3d32b79a7384ca0
LANTERN_C282C9CC050DB4AA5	false	baseline_cluster_present	true	true	0.5247646776937721	0.986622	2	2093	megahit_pair	282c9cc050db4aa58f63e584e81ac470d269bbf35b2d320647f9855b7a7249f3
LANTERN_C422E391CFD5D6278	false	baseline_cluster_present	true	false	0.5155912776937721	0.910177	2	2093	megahit_pair,megahit_s0	422e391cfd5d62787c3f508936aaf60b99c7ece0883deeb57302e7e27d7c998c
LANTERN_C2D1F1E9F6F66971E	false	baseline_cluster_present	true	false	0.5259687576937722	0.996656	2	2093	megahit_pair,megahit_s1	2d1f1e9f6f66971eb248b4cd31d63c2e7a08f11e781268447019af9ebf9c5c74
LANTERN_CAEA50EB07F309DA3	false	baseline_cluster_present	true	true	0.5136418776937721	0.893932	2	2093	megahit_pair	aea50eb07f309da362a92410f6e79e31aa4f6bb7642a6b9d754e29cdf8db09ee
LANTERN_C3DC36849112B43C9	false	baseline_cluster_present	true	true	0.5203421389219973	0.949809	2	2092	megahit_pair	3dc36849112b43c9b5b418c2fb8885c648fd34144ca8c15084ab7b89d07d03c0
